timestamp,joint_1,joint_2,joint_3,joint_4,joint_5
2.384185791015625e-07,473,822,-1,441,504
0.025824546813964844,473,822,-2,441,504
0.0518796443939209,473,822,-1,441,504
0.07761478424072266,473,822,-2,441,504
0.10404419898986816,473,822,-1,441,504
0.12961769104003906,473,822,-2,441,504
0.15599632263183594,473,822,-1,441,504
0.18203425407409668,473,822,-2,441,504
0.20808887481689453,473,821,-1,441,504
0.23386883735656738,473,822,-4,441,504
0.2602355480194092,473,822,-2,441,504
0.2859964370727539,473,822,-1,441,504
0.3122127056121826,473,822,-2,441,504
0.3381080627441406,473,822,-1,441,504
0.3638937473297119,473,822,-2,441,504
0.39023780822753906,473,822,-2,441,504
0.41615986824035645,473,821,-2,441,504
0.44217872619628906,473,822,-2,441,504
0.46817636489868164,473,822,-2,441,504
0.49379515647888184,473,822,-1,441,504
0.5199911594390869,473,822,-2,441,504
0.5461900234222412,473,822,-2,441,504
0.5720071792602539,473,822,-1,441,504
0.5981106758117676,473,822,-3,441,504
0.6241016387939453,473,822,0,441,504
0.6500799655914307,473,822,-2,441,504
0.6760940551757812,473,822,-1,441,504
0.7019798755645752,473,821,-2,441,504
0.7280128002166748,473,822,-2,441,504
0.7540767192840576,473,821,-2,441,504
0.7800450325012207,473,822,-1,441,504
0.8059921264648438,473,821,-1,441,504
0.8320827484130859,473,821,-1,441,504
0.8575358390808105,473,821,-2,441,504
0.8834927082061768,473,822,-1,441,504
0.9096131324768066,473,822,-2,441,504
0.9359681606292725,473,822,-3,441,504
0.9620301723480225,473,822,-1,441,504
0.9881038665771484,473,822,-2,441,504
1.013831615447998,473,822,-1,441,504
1.0401315689086914,473,822,-2,441,504
1.0662388801574707,473,822,-2,441,504
1.0922081470489502,473,822,-3,441,504
1.120286464691162,473,822,-3,441,504
1.146162509918213,473,822,-3,441,504
1.1722238063812256,473,822,-2,441,504
1.2003788948059082,473,822,-2,441,504
1.2263078689575195,473,822,-2,441,504
1.2523207664489746,473,821,-1,441,504
1.2783570289611816,473,822,-3,441,504
1.304602861404419,473,822,-3,441,504
1.3301684856414795,473,822,-2,441,504
1.3565235137939453,473,822,-2,441,504
1.382561445236206,472,822,-2,441,504
1.408484697341919,472,822,-2,441,504
1.434669017791748,472,822,-1,441,504
1.4609553813934326,472,822,-1,441,504
1.4867768287658691,472,822,-1,441,504
1.512338399887085,472,822,-3,441,504
1.538635492324829,472,822,-1,441,504
1.5643222332000732,473,822,-2,441,504
1.590625524520874,472,822,-1,441,504
1.6164231300354004,472,822,-2,441,504
1.6426005363464355,472,821,-1,441,504
1.6683013439178467,472,822,-2,441,504
1.6945319175720215,472,819,-1,441,504
1.7204890251159668,472,818,-2,441,504
1.74647855758667,472,819,-2,441,504
1.7721760272979736,472,815,-1,441,504
1.798398733139038,472,814,-2,441,504
1.824538230895996,472,814,-3,441,504
1.8525972366333008,473,816,-2,441,504
1.8785710334777832,474,817,-2,441,504
