timestamp,joint_1,joint_2,joint_3,joint_4,joint_5
4.76837158203125e-07,473,745,-3,441,504
0.0268402099609375,474,745,-3,441,504
0.05260133743286133,474,745,-3,441,504
0.07869648933410645,474,745,-4,441,504
0.10453653335571289,474,745,-4,441,504
0.1302495002746582,473,745,-3,441,504
0.15653681755065918,473,745,-3,441,504
0.182509183883667,474,745,-3,441,504
0.20840954780578613,474,745,-3,441,504
0.23458480834960938,474,745,-3,442,504
0.2604513168334961,473,745,-3,442,504
0.2865180969238281,474,745,-3,441,504
0.31247568130493164,474,745,-3,441,504
0.3381500244140625,473,745,-3,441,504
0.36438775062561035,474,745,-3,441,504
0.3904714584350586,474,745,-2,442,504
0.4166557788848877,473,745,-3,441,504
0.4427967071533203,474,745,-3,441,504
0.46888208389282227,474,745,-3,441,504
0.49472737312316895,474,745,-2,441,504
0.5209188461303711,473,745,-3,441,504
0.5469765663146973,474,745,-3,441,504
0.5728459358215332,474,745,-3,441,504
0.5988719463348389,473,745,-3,441,504
0.625004768371582,474,745,-2,441,504
0.6506452560424805,473,745,-3,441,504
0.6769313812255859,474,745,-2,441,504
0.702913761138916,474,745,-3,442,504
0.7289729118347168,473,745,-3,441,504
0.7549839019775391,474,745,-3,441,504
0.7808859348297119,473,745,-3,441,504
0.8071646690368652,474,745,-3,441,504
0.8329739570617676,473,745,-3,442,504
0.8588275909423828,473,745,-3,441,504
0.8846752643585205,473,745,-3,441,504
0.910813570022583,473,745,-3,441,504
0.9369313716888428,474,745,-6,441,504
0.9626524448394775,473,745,-3,441,504
0.9886410236358643,473,745,-3,441,504
1.0147583484649658,473,745,-3,441,504
1.0405941009521484,473,745,-3,441,504
1.066551923751831,474,745,-6,441,504
1.0925748348236084,474,745,-3,441,504
1.1184813976287842,474,745,-3,441,504
1.1444661617279053,473,745,-3,441,504
1.1704063415527344,473,745,-3,441,504
1.196580171585083,474,745,-3,441,504
1.2228264808654785,473,745,-3,441,504
1.2491035461425781,473,745,-3,441,504
1.275719165802002,474,745,-3,441,504
1.3016705513000488,474,745,-3,441,504
1.3279697895050049,473,745,-3,441,504
1.3539478778839111,474,745,-3,441,504
1.379828691482544,474,745,-3,441,504
1.4062104225158691,474,745,-3,441,504
1.4322218894958496,474,745,-3,441,504
1.4580531120300293,473,745,-2,441,504
